Facultad,Docente,Código Plan,Carrera,Id Asignatura,Asignatura,Sección,¿Que opina del profesor?,Sentimiento,% Sentimiento,Emocion,% Emocion,Discurso_Odio,Prob_Odio,Prob_Dirigido,Prob_Agresivo
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14703,ELECTRICIDAD Y MAGNETISMO,22,"el profesor solo llegaba al laboratorio y se sentaba; la mayorí­a de mi sección iba adelantada y no entendíamos algunos conceptos debido a que en cátedra no lo habiamos aprendido, y al preguntarle al profesor de laboratorio solo nos explica como hacerlo pero no el por qué era de esa forma y cuál era el aprendizaje de las leyes.

nunca supe mi última nota porque jamás las publicó, solo supe de mi promedio final.",Negativo,0.8087,Otro,0.9933,No detectado,0.0696,0.0083,0.0274
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14704,MECANICA,32,"el profesor tiene una pésima memoria, tan así, que llega a ser preocupante, a mi parecer, debe de ser observado con cercaní­a su situación, ya que, en una instancia de 20 minutos te puede hacer 3 veces la misma pregunta demostrando total ignorancia de la pregunta. además el profesor no hace clases, no pasa materia, solo se sienta y ve papeles.",Negativo,0.9760,Otro,0.8798,No detectado,0.0302,0.0064,0.0160
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,61,"el respectivo profesor, pone en duda su capacidad ya que en repetidas ocasiones se le han olvidado diversas cosas y al explicarse es incoherente.",Negativo,0.9701,Otro,0.8576,No detectado,0.0154,0.0060,0.0090
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14704,MECANICA,32,el unico problema con el fue el tiempo de entrega de las notas.,Negativo,0.5204,Otro,0.8868,No detectado,0.0233,0.0120,0.0096
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14704,MECANICA,32,"es muy buen profesor, ayuda en toda las clases.",Positivo,0.9667,Otro,0.6174,No detectado,0.0174,0.0113,0.0098
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14704,MECANICA,32,falta que enseñe mas lento.,Neutral,0.5632,Otro,0.9680,No detectado,0.0572,0.0184,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14703,ELECTRICIDAD Y MAGNETISMO,22,gran profesor.,Positivo,0.8978,Alegría,0.5446,No detectado,0.0136,0.0122,0.0107
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,61,integrar sus conocimientos o ayuda al alumno para realizar dichas actividades.,Neutral,0.7357,Otro,0.9919,No detectado,0.0146,0.0055,0.0082
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14704,MECANICA,32,lo unico malo fue que enseñaba su materia con materia que no se conocia bien.,Negativo,0.8643,Otro,0.5920,No detectado,0.0681,0.0314,0.0321
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,61,me cae bien.,Positivo,0.9327,Alegría,0.4901,No detectado,0.0539,0.0413,0.0258
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14703,ELECTRICIDAD Y MAGNETISMO,22,"mi postura con este profesor es muy indiferente, las clases de laboratorio que realiza no son muy interesantes, no resuelve mucho las dudas que uno le hace tampoco.",Negativo,0.9705,Otro,0.9574,No detectado,0.0211,0.0048,0.0103
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,14704,MECANICA,32,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,61,no demuestra participación activa en el aula de clases.,Negativo,0.6934,Otro,0.9960,No detectado,0.0309,0.0087,0.0112
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14704,MECANICA,32,"no es mal profesor pero creo que debido a su edad es muy olvidadizo, aveces olvidando dar las calificaciones o que ha revisado un trabajo.",Negativo,0.8805,Otro,0.9516,No detectado,0.0149,0.0073,0.0081
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14703,ELECTRICIDAD Y MAGNETISMO,22,"no es profesor, no tiene vocación, no debería estar enseñando , pase mecánica con el sin aprender nada de el y lo mismo en este ramo.",Negativo,0.9762,Otro,0.9336,No detectado,0.0510,0.0077,0.0195
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,61,"profesor al comienzo de la asignatura no tenia claros los conocimientos base de los estudiantes, cero flexibilidad en los tiempos de los controles, todo esto puede ser comprobado con las notas de estos.",Negativo,0.9596,Otro,0.9411,No detectado,0.0676,0.0043,0.0219
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,61,profesor bastante responsable.,Negativo,0.5463,Otro,0.9030,No detectado,0.0195,0.0154,0.0142
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,61,"profesor bastante tranquilo, siempre respondio de buena manera mis dudas. asistencia a todas las clases siempre con el horario establecido.",Positivo,0.7677,Otro,0.9843,No detectado,0.0239,0.0070,0.0116
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,14704,MECANICA,32,"profesor repetitibamente pedia los trabajos que ya habian sido entregados , tiene una especie de perdida de memoria.",Negativo,0.8207,Otro,0.8556,No detectado,0.0344,0.0081,0.0155
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14703,ELECTRICIDAD Y MAGNETISMO,22,que se jubile.,Neutral,0.5743,Otro,0.8896,No detectado,0.0380,0.0192,0.0224
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,61,"respeta todos los tiempos y horarios de clases, dispuesto a siempre ayudar y resolver dudas, y eso como estudiante se agradece.",Positivo,0.8248,Otro,0.8982,No detectado,0.0119,0.0074,0.0077
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14703,ELECTRICIDAD Y MAGNETISMO,22,se le olvidan las cosas a ese profesor.,Negativo,0.8816,Otro,0.9708,No detectado,0.0992,0.0506,0.0424
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,3248,"ONDAS, OPTICA Y CALOR",22,super bien.,Positivo,0.7647,Alegría,0.7779,No detectado,0.0558,0.0245,0.0434
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,61,super buen profesor.,Positivo,0.9602,Alegría,0.7693,No detectado,0.0147,0.0108,0.0099
FACULTAD DE INGENIERIA Y ARQUITECTURA,MDM,GE02,GEOLOGÍA PLAN 2017,14703,ELECTRICIDAD Y MAGNETISMO,22,todo bien.,Positivo,0.7033,Otro,0.7826,No detectado,0.0408,0.0222,0.0283
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,11,buen docente.,Positivo,0.8689,Alegría,0.8098,No detectado,0.0230,0.0187,0.0216
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,buen docente.,Positivo,0.8689,Alegría,0.8098,No detectado,0.0230,0.0187,0.0216
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,"buen profesor, aunque si su poca asistencia y uso de plataforma virtual si a veces puede retrasar el aprendizaje.",Negativo,0.8015,Otro,0.9907,No detectado,0.0197,0.0079,0.0125
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,11,es muy buen profesor.,Positivo,0.9688,Otro,0.9128,No detectado,0.0128,0.0108,0.0085
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,es un muy buen profesor.,Positivo,0.9751,Otro,0.9485,No detectado,0.0125,0.0107,0.0082
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,11,excelente profesor.,Positivo,0.9060,Alegría,0.9409,No detectado,0.0124,0.0121,0.0102
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,11,excelente profesor.,Positivo,0.9060,Alegría,0.9409,No detectado,0.0124,0.0121,0.0102
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,"excelente profesor, con fran conocimiento, pasión al enseñar, paciencia y sobre todo vocación, espero que continúe haciendo clases en la universidad ya que se ven pocos profesores tan buenos como el.",Positivo,0.9714,Alegría,0.9935,No detectado,0.0106,0.0064,0.0069
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,"excelente profesor, hubiese agradecido tenerlo el semestre completo la verdad, pero eso no es culpa del profesor, no lo cambio por nada.",Positivo,0.9532,Alegría,0.6024,No detectado,0.0157,0.0080,0.0090
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,11,"excelente profesor, una lastima que haya dejado de ser profesor de planta.",Negativo,0.7418,Alegría,0.5487,No detectado,0.0163,0.0103,0.0091
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,"excelente profesor, una lastima que se haya ido como profesor planta.",Negativo,0.9030,Tristeza,0.7942,No detectado,0.0192,0.0139,0.0110
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,11,gran profesor.,Positivo,0.8978,Alegría,0.5446,No detectado,0.0136,0.0122,0.0107
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,gran profesor.,Positivo,0.8978,Alegría,0.5446,No detectado,0.0136,0.0122,0.0107
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,11,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,muy buen profesor.,Positivo,0.9677,Alegría,0.9051,No detectado,0.0123,0.0104,0.0094
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,11,ningun comentario.,Neutral,0.5792,Otro,0.9577,No detectado,0.0704,0.0233,0.0396
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,ningun comentario.,Neutral,0.5792,Otro,0.9577,No detectado,0.0704,0.0233,0.0396
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,11,ninguna.,Neutral,0.4918,Otro,0.5067,No detectado,0.1189,0.0590,0.0686
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,ninguna.,Neutral,0.4918,Otro,0.5067,No detectado,0.1189,0.0590,0.0686
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,ramo desatendido y no los contenidos presentados no eran acordes a los que se plantean en el syllabus.,Negativo,0.7783,Otro,0.9916,No detectado,0.0234,0.0043,0.0123
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,11,sencillamente un crack.,Positivo,0.8832,Alegría,0.9815,No detectado,0.0101,0.0087,0.0087
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,11,sin comentario.,Neutral,0.5580,Otro,0.9483,No detectado,0.0810,0.0212,0.0381
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,JEBC,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58020,GESTION DE LA CADENA DE ABASTECIMIENTO,10,uno de los mejores profesores que tuvo la universidad.,Positivo,0.9364,Alegría,0.9527,No detectado,0.0122,0.0092,0.0079
FACULTAD DE INGENIERIA Y ARQUITECTURA,GAU,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58022,LEGISLACION COMERCIAL Y LABORAL,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,GAU,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58022,LEGISLACION COMERCIAL Y LABORAL,10,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,GAU,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58022,LEGISLACION COMERCIAL Y LABORAL,10,"excelente profesor, demuestra conocimiento para los posibles casos que puedan pasar en las labores de trabajo, incluso con ejemplos para que se entienda el contexto de la clase.",Positivo,0.7347,Otro,0.9897,No detectado,0.0163,0.0055,0.0080
FACULTAD DE INGENIERIA Y ARQUITECTURA,GAU,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58022,LEGISLACION COMERCIAL Y LABORAL,10,hubieron problemas finales con el tema de las evaluaciones por una descoordinación de fechas.,Negativo,0.7606,Otro,0.9665,No detectado,0.0209,0.0049,0.0086
FACULTAD DE INGENIERIA Y ARQUITECTURA,GAU,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58022,LEGISLACION COMERCIAL Y LABORAL,10,muy agradable la clase y aprendizaje que transmite el profesor.,Positivo,0.9813,Alegría,0.9872,No detectado,0.0102,0.0077,0.0072
FACULTAD DE INGENIERIA Y ARQUITECTURA,GAU,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),58022,LEGISLACION COMERCIAL Y LABORAL,10,no tuvimos tanto tiempo como para conocer bien al profesor pero es un buen profesor.,Positivo,0.9425,Otro,0.9883,No detectado,0.0139,0.0075,0.0086
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,GE02,GEOLOGÍA PLAN 2017,14700,INTRODUCCION A LA FISICA,50,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,GE02,GEOLOGÍA PLAN 2017,14700,INTRODUCCION A LA FISICA,23,sin comentarios.,Neutral,0.4468,Otro,0.6370,No detectado,0.0500,0.0090,0.0231
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,GE02,GEOLOGÍA PLAN 2017,14703,ELECTRICIDAD Y MAGNETISMO,11,"agregar más información al aula virtual, ya que es la única plataforma de comunicación del estudiante con el profesor.",Neutral,0.7772,Otro,0.9968,No detectado,0.0214,0.0062,0.0080
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,50,bien.,Positivo,0.7325,Alegría,0.8209,No detectado,0.0506,0.0188,0.0390
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,GE02,GEOLOGÍA PLAN 2017,14700,INTRODUCCION A LA FISICA,42,bien.,Positivo,0.7325,Alegría,0.8209,No detectado,0.0506,0.0188,0.0390
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,14700,INTRODUCCION A LA FISICA,50,bkn.,Neutral,0.4830,Otro,0.5632,No detectado,0.0383,0.0181,0.0300
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,50,buen docente.,Positivo,0.8689,Alegría,0.8098,No detectado,0.0230,0.0187,0.0216
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,14700,INTRODUCCION A LA FISICA,51,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14700,INTRODUCCION A LA FISICA,100,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,GE02,GEOLOGÍA PLAN 2017,14700,INTRODUCCION A LA FISICA,42,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,14703,ELECTRICIDAD Y MAGNETISMO,11,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14703,ELECTRICIDAD Y MAGNETISMO,11,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,52,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,OB07,INGENIERÍA CIVIL EN OBRAS CIVILES PLAN 2017,14700,INTRODUCCION A LA FISICA,50,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,23,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,91,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,50,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,50,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14700,INTRODUCCION A LA FISICA,100,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,GE02,GEOLOGÍA PLAN 2017,14700,INTRODUCCION A LA FISICA,42,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,50,buen profesor con una voz baja.,Positivo,0.7411,Otro,0.9916,No detectado,0.0311,0.0179,0.0136
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,23,"buen profesor de laboratorio, solo que no entrega las calificaciones a tiempo.",Negativo,0.7179,Otro,0.9901,No detectado,0.0291,0.0132,0.0126
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,91,"buen profesor en laboratorio, en teorí­a no lo sé.",Neutral,0.8691,Otro,0.9918,No detectado,0.0252,0.0097,0.0129
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,50,buen profesor muy agradable y comprensivo.,Positivo,0.9750,Alegría,0.8442,No detectado,0.0134,0.0131,0.0103
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,GE02,GEOLOGÍA PLAN 2017,14700,INTRODUCCION A LA FISICA,42,buen profesor pero no da las notas.,Negativo,0.8494,Otro,0.9584,No detectado,0.0378,0.0182,0.0178
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,50,"buen profesor, a pesar de su edad y no ser tomado tanto en cuenta por su simpatí­a, siempre fue atento, siempre se acercó a preguntar si entendíamos, explicaba mil veces, una persona paciente, la recomiendo.",Positivo,0.9598,Alegría,0.7890,No detectado,0.0100,0.0078,0.0071
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,50,"buen profesor, pero se enreda mucho explicando sus propios ejercicios enredando a todos, luego de decirle las dudas siempre intenta hacernos entender.",Neutral,0.6131,Otro,0.9914,No detectado,0.0257,0.0064,0.0125
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,GE02,GEOLOGÍA PLAN 2017,14700,INTRODUCCION A LA FISICA,42,"buen profesor, solo falta mas explicación de la materia.",Positivo,0.9110,Otro,0.9915,No detectado,0.0209,0.0095,0.0092
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IM02,INGENIERÍA CIVIL EN MINAS PLAN 2017,14700,INTRODUCCION A LA FISICA,50,"buen profesor,solo que es muy ligth y aveces eso hace que no lo tome en serio.",Negativo,0.8296,Otro,0.9867,No detectado,0.0374,0.0225,0.0187
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14700,INTRODUCCION A LA FISICA,100,buen profesor.,Positivo,0.8798,Alegría,0.6186,No detectado,0.0201,0.0141,0.0145
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,CI02,INGENIERÍA CIVIL INDUSTRIAL (PLAN 2015),14700,INTRODUCCION A LA FISICA,52,buen trabajo.,Positivo,0.9062,Alegría,0.9625,No detectado,0.0175,0.0116,0.0176
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14700,INTRODUCCION A LA FISICA,100,buena profesora.,Positivo,0.8748,Alegría,0.9415,No detectado,0.0699,0.0374,0.0376
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,CO05,INGENIERÍA EN CONSTRUCCIÓN PLAN 2017,14700,INTRODUCCION A LA FISICA,51,buenas clases.,Positivo,0.4770,Otro,0.6154,No detectado,0.0490,0.0126,0.0305
FACULTAD DE INGENIERIA Y ARQUITECTURA,CFOV,IC05,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA PLAN 2017,14703,ELECTRICIDAD Y MAGNETISMO,11,bueno.,Neutral,0.4849,Otro,0.8337,No detectado,0.0527,0.0147,0.0360
